transaction_id,customer_id,amount,category,region,status,date
TXN000835,CUST0122,unknown,ADD-ON,West,Pending,2024-03-02
TXN000836,CUST0147,27.64,,East,Completed,2024-11-29
TXN000837,CUST0153,160.94,Roaming,West,Completed,08/07/2024
TXN000838,CUST0012,230.96,Add-on,East,Completed,05-16-2023
TXN000839,CUST0246,10.43,SMS,east,Completed,2024-04-30
TXN000840,CUST0035,303.8,Device ,West,Completed,12-22-2023
TXN000841,CUST0231,40.87,Add-on,North,Completed,2024-03-06
TXN000842,CUST0253,130.47,Data,South,Completed,30 Mar 2024
TXN000843,CUST0073,90.63,Sms,West,,22/10/2024
TXN000844,CUST0227,200.76,Data,South,,2023-01-22
TXN000845,CUST0220,79.58,Add-on,East,Failed,26 Oct 2023
TXN000846,CUST0049,315.76,Device,North,Completed,2023-07-13
TXN000847,CUST0100,206.68,Roaming,East,Completed,2023-03-06
TXN000848,CUST0006,166.5,SMS,North,Completed,2023-01-23
TXN000849,CUST0266,248.62,Add-on,East,,26/08/2023
TXN000850,CUST0217,220.38,Add-on,Central,Refunded,2024-06-16
TXN000851,CUST0215,15.49,Device,Central,,22 Oct 2024
TXN000852,CUST0202,85.31,Voice,Central,Completed,2023-12-10
TXN000853,CUST0189,410.63,Voice,North,Completed,2024-02-26
TXN000854,CUST0180,30.15,Data,East,Completed,2024-08-15
TXN000855,CUST0119,210.4,Add-on,South,Completed,2023-12-18
TXN000856,CUST0256,560.9,SMS,North,Completed,2024-11-02
TXN000857,CUST0147,18.04,SMS,Nrth,Completed,2024-10-23
TXN000858,CUST0140,181.95,Data,North,,01 Dec 2023
TXN000859,CUST0263,104.71,Add-on,East,Completed,2024-05-12
TXN000860,CUST0116,139.83,Data,North,Failed,2024-08-30
TXN000861,CUST0074,23.38,Device,Central,Completed,2024/11/12
TXN000862,CUST0260,16.59,Device,South,Completed,2024-12-14
TXN000863,CUST0252,174.88,,East,Completed,2024-06-26
TXN000864,CUST0136,270.0,Data,South,Completed,2024-07-15
TXN000865,CUST0266,238.5,Roaming,East,Completed,2024-03-31
TXN000866,CUST0005,127.73,SMS,EAST,Completed,2024-04-13
TXN000867,CUST0032,,,East,Refunded,2023-11-08
TXN000868,CUST0172,184.73,voice,East,Completed,03/08/2024
TXN000869,CUST0218,51.54,Roaming,South,Completed,2023-05-16
TXN000870,CUST0122,372.98,Data,Centr.,Pending,2023-11-10
TXN000871,CUST0231,283.27,data,South,Completed,2023-06-25
TXN000872,CUST0027,195.36,,Central,Completed,2023-09-24
TXN000873,CUST0023,455.94,Voice,East ,Completed,2023-08-21
TXN000874,CUST0238,14.79,Roaming,North,Completed,2024/05/10
TXN000875,CUST0236,209.88,Roaming,East,,16/01/2024
TXN000876,CUST0043,70.13,SMS ,East,Completed,10-23-2023
TXN000877,CUST0079,364.77,,East,Completed,18 Feb 2023
TXN000878,CUST0078,56.52,Add-on,West,Completed,2023-06-01
TXN000879,CUST0153,203.57,Voice,West,Completed,2023-12-28
TXN000880,CUST0159,325.13,,Central,Completed,2023-10-19
TXN000881,CUST0100,16.38,Sms,north,Completed,2024-04-11
TXN000882,CUST0295,86.04,Roaming,West,Pending,2023-06-20
TXN000883,CUST0079,225.52,Roaming ,Central,Completed,25 Sep 2024
TXN000884,CUST0200,101.02,Add-on,South,Completed,2023-06-14
TXN000885,CUST0068,56.64,SMS,West,Failed,2024-12-29
TXN000886,CUST0152,47.23,Add-on,south,Completed,2024-07-02
TXN000887,CUST0161,31.15,DEVICE,South,Completed,2023-10-20
TXN000888,CUST0187,,Voice ,SOUTH,Completed,2023-07-06
TXN000889,CUST0098,138.48,Sms,West,Completed,2023-06-29
TXN000890,CUST0196,21.92,add_on,S.,Completed,2024-12-26
TXN000891,CUST0202,82.33,DATA,Central,Completed,2024-12-10
TXN000892,CUST0080,78.77,,Central,Completed,2024-11-13
TXN000893,CUST0269,40.09,Devce,Central,Completed,07 Jun 2023
TXN000894,CUST0239,95.77,Voice,West,Failed,2023/06/15
TXN000895,CUST0273,70.54,Roaming,West,Completed,2023-09-01
TXN000896,CUST0252,72.74,Roaming,East,Pending,2023-04-30
TXN000897,CUST0284,211.5,Roaming,North ,Completed,2023/02/12
TXN000898,CUST0008,47.9,roaming,East,Pending,2023-11-21
TXN000899,CUST0084,164.02,sms,South,Completed,2024-08-11
TXN000900,CUST0180,136.82,Device,West,Completed,2023-05-10
TXN000901,CUST0137,135.93,,West ,Completed,27 Mar 2024
TXN000902,CUST0076,173.15,Roaming ,South,Completed,09-24-2023
TXN000903,CUST0228,129.24,Data,West,Completed,2024-01-14
TXN000904,CUST0289,327.11,Roaming,West,Pending,2023-07-08
TXN000905,CUST0113,178.86,SMS,Central,Pending,30/07/2023
TXN000906,CUST0054,128.77,Device,North,Completed,29 Jul 2024
TXN000907,CUST0203,275.58,Voice,East,Completed,2024-12-25
TXN000908,CUST0124,149.77,Roaming,South,Completed,2023-02-05
TXN000909,CUST0090,61.62,Add-on,Central,Completed,11-12-2024
TXN000910,CUST0203,44.81,,South,Completed,2023-11-21
TXN000911,CUST0166,34.79,data,East,Completed,12-19-2023
TXN000912,CUST0129,354.57,Data,North,Refunded,2023-06-01
TXN000913,CUST0289,195.75,Device,West,Completed,2024/01/17
TXN000914,CUST0202,425.6,Sms,east,Completed,04/04/2024
TXN000915,CUST0253,148.68,Roaming,East,Completed,2024-07-06
TXN000916,CUST0293,106.2,add_on,South,Completed,2023-06-16
TXN000917,CUST0141,19.24,Voice,West,Completed,06-30-2024
TXN000918,CUST0201,0.0,Add-on,West,Completed,11-05-2023
TXN000919,CUST0197,140.92,Add-on,West,Pending,05 May 2023
TXN000920,CUST0126,703.94,Add-on,Central,Completed,2023-01-26
TXN000921,CUST0047,51.0,Voice,East,Completed,2024-02-19
TXN000922,CUST0231,123.49,,East,Failed,2024-05-26
TXN000923,CUST0220,167.88,Device,Centr.,Completed,2023-05-29
TXN000924,CUST0139,165.17,Add-on,North,Completed,2024/04/14
TXN000925,CUST0049,133.59,Add-on,Cntrl,Completed,24/11/2023
TXN000926,CUST0011,235.04,Devce,North,Completed,2023-06-09
TXN000927,CUST0040,44.41,Data,South,Completed,01-05-2023
TXN000928,CUST0220,203.99,SMS,South,Completed,2024-07-13
TXN000929,CUST0108,155.03,roaming,East,Completed,2024-06-03
TXN000930,CUST0090,349.61,Roaming,CENTRAL,Completed,2023-12-06
TXN000931,CUST0003,5696.49,Data,Central,Pending,2024-10-24
TXN000932,CUST0131,66.78,Roaming,Central,Completed,2024/12/23
TXN000933,CUST0177,,SMS,Central,Completed,2023-10-30
TXN000934,CUST0018,609.75,voice,West,Completed,2024/04/30
TXN000935,CUST0270,122.38,voice,West,Completed,24/10/2023
TXN000936,CUST0241,365.34,Add-on,South ,Completed,10/08/2024
TXN000937,CUST0103,36.85,SMS,West,Pending,2024-11-13
TXN000938,CUST0048,,Voice,North,Failed,2023-05-31
TXN000939,CUST0260,259.0,Device,Central,Completed,01/08/2024
TXN000940,CUST0198,451.74,Roamng,West,Completed,2024-03-28
TXN000941,CUST0134,71.72,sms,South,Completed,2023-12-13
TXN000942,CUST0074,203.64,Device,West,Completed,2024-12-06
TXN000943,CUST0253,126.09,Data,North,Completed,2023-04-26
TXN000944,CUST0006,19.38,Devce,East,Failed,2024-05-05
TXN000945,CUST0161,185.68,Data ,Central,Completed,2023-02-11
TXN000946,CUST0219,185.72,Data ,WEST,Completed,2023/05/23
TXN000947,CUST0140,410.19,Device,East,Completed,2024-11-25
TXN000948,CUST0196,113.17,Data,North,,2024-07-18
TXN000949,CUST0138,49.25,,S.,Completed,2023-04-30
TXN000950,CUST0003,,Roaming,North,Failed,11-12-2023
TXN000951,CUST0176,90.59,Roaming,Central,Completed,01-26-2023
TXN000952,CUST0218,63.91,Data,South,Completed,2024-02-16
TXN000953,CUST0109,224.75,roaming,North,Completed,2024-09-24
TXN000954,CUST0098,75.61,Add-on,central,Completed,2023/08/14
TXN000955,CUST0137,456.6,Add-on,West,Completed,2024-04-01
TXN000956,CUST0217,501.75,Device,North,Completed,01 Jan 2024
TXN000957,CUST0097,155.5,SMS,South,Completed,05 Apr 2023
TXN000958,CUST0176,406.05,SMS,South,Completed,2023-12-01
TXN000959,CUST0093,224.6,SMS ,North,Completed,2023-02-26
TXN000960,CUST0140,,Device,Wst,Completed,2024-09-14
TXN000961,CUST0270,39.82,Data,East,Completed,2024-10-18
TXN000962,CUST0248,102.04,DEVICE,south,Completed,19/07/2023
TXN000963,CUST0119,133.45,Dat,South,,2024-08-20
TXN000964,CUST0003,309.22,data,East,Completed,2024-06-23
TXN000965,CUST0120,108.47,Add-on,Central,Completed,08-16-2023
TXN000966,CUST0172,351.94,Add-on,North,Completed,10-12-2023
TXN000967,CUST0155,178.29,Roaming,West,Completed,20 Jul 2023
TXN000968,CUST0003,32.1,Voice,North,Completed,2023/01/24
TXN000969,CUST0207,804.19,VOICE,Est,Completed,2023-03-27
TXN000970,CUST0032,122.37,Roaming,Central,Completed,05 Jul 2024
TXN000971,CUST0277,84.6,Data,North,Completed,04-01-2024
TXN000972,CUST0141,171.43,Data,South,Completed,2024-11-24
TXN000973,CUST0285,27.29,Roaming,EAST,Completed,2024-11-18
TXN000974,CUST0071,161.81,Add-on,West,Completed,2023-03-31
TXN000975,CUST0004,113.44,SMS,West,Completed,2024-06-08
TXN000976,CUST0295,88.3,SMS,South,Completed,2024-02-08
TXN000977,CUST0149,468.71,Devce,North,Completed,2023-07-19
TXN000978,CUST0294,120.89,Add-on,South,Completed,17 May 2024
TXN000979,CUST0143,47.1,Roaming,Central,Completed,2023-11-22
TXN000980,CUST0250,102.14,,West,Pending,2024-09-09
TXN000981,CUST0007,387.72,Roaming,West,Completed,2024-09-11
TXN000982,CUST0084,39.06,Device,North,Completed,06-07-2024
TXN000983,CUST0236,46.11,SMS,West,Completed,2023-02-27
TXN000984,CUST0107,11.97,SMS,South,Completed,2024-11-13
TXN000985,CUST0004,12.14,Voice,South,Completed,01-05-2024
TXN000986,CUST0196,275.26,VOICE,South,Completed,12 Feb 2024
TXN000987,CUST0225,207.58,Voice,East,Completed,2023-06-01
TXN000988,CUST0194,75.79,Data,West,Completed,13 Mar 2024
TXN000989,CUST0271,189.75,add-on,west,Failed,2024-01-14
TXN000990,CUST0146,85.43,Devce,South,Completed,2024-01-31
TXN000991,CUST0093,468.31,,Central,Completed,2024/01/17
TXN000992,CUST0134,521.93,Add-on,Central,Completed,2023-01-13
TXN000993,CUST0154,84.83,Data,East,Completed,2023-10-19
TXN000994,CUST0267,298.85,roaming,Central,Completed,20 Dec 2023
TXN000995,CUST0281,232.48,Device,South,Completed,2023-12-26
TXN000996,CUST0149,65.66,Data ,Central,Pending,2023-11-12
TXN000997,CUST0084,1346.14,Data ,West,Completed,2024-04-01
TXN000998,CUST0018,101.94,Roaming,East,Completed,2024-07-28
TXN000999,CUST0239,238.04,Data,south,Pending,2023-03-31
TXN001000,CUST0110,493.46,Dat,North,Completed,08-09-2023
TXN001001,CUST0204,226.32,Voice,South,Refunded,2024-03-30
TXN001002,CUST0068,299.87,Add-on,West,Completed,2024-03-01
TXN001003,CUST0222,,Roaming,north,Completed,03-29-2024
TXN001004,CUST0287,280.64,Roaming,West,Completed,2023-10-23
TXN001005,CUST0170,240.16,Add-on,Central,Completed,2023-06-17
TXN001006,CUST0003,80.98,roaming,South,Completed,2024-03-10
TXN001007,CUST0062,1718.62,Add-on,Centr.,Completed,2024-02-29
TXN001008,CUST0153,255.02,Add-on,East,Pending,2023-05-23
TXN001009,CUST0154,,Device,Central,Completed,24 Aug 2024
TXN001010,CUST0197,257.6,Add-on,West,Completed,2024-09-04
TXN001011,CUST0216,,Roaming,West,Completed,30 Mar 2023
TXN001012,CUST0198,118.44,,West,Completed,2023-05-28
TXN001013,CUST0078,257.75,Device,Central,Completed,2023-08-01
TXN001014,CUST0211,53.92,Device,North,Completed,2023-11-07
TXN001015,CUST0012,52.32,SMS,North,Completed,2024-05-01
TXN001016,CUST0216,,Add-on,East,Completed,2024-06-21
TXN001017,CUST0099,347.56,Add-on,West,Completed,2023-12-10
TXN001018,CUST0195,10.07,add_on,East,Refunded,2023-03-09
TXN001019,CUST0160,357.48,Add-on,East,Completed,2024-08-27
TXN001020,CUST0137,35.05,Roaming,West,,2024-01-20
TXN001021,CUST0125,702.08,SMS,Central,Completed,2023-04-01
TXN001022,CUST0016,474.65,Data,South,Completed,2023-01-07
TXN001023,CUST0041,,Voice,West,Completed,24/02/2024
TXN001024,CUST0239,117.84,Voice,South,Completed,2024-10-16
TXN001025,CUST0098,108.54,Data,South,Completed,2023-10-07
TXN001026,CUST0130,161.36,Voice,Central,Completed,2024-02-29
TXN001027,CUST0282,24.27,Data,West,Completed,2023-06-29
TXN001028,CUST0091,,data,West,Refunded,2024-07-23
TXN001029,CUST0210,18.92,Add-on,West,Completed,2024-04-18
TXN001030,CUST0026,98.15,Vce,South,Completed,28 Dec 2024
TXN001031,CUST0089,58.35,Data,Centr.,Completed,2024-08-04
TXN001032,CUST0165,155.94,Voice,North,Completed,2023-05-21
TXN001033,CUST0064,742.78,Roaming,West,Completed,2023-07-24
TXN001034,CUST0003,83.24,Add-on,North,Completed,2023-07-10
TXN001035,CUST0217,137.94,Voice,Sth,Completed,2024-01-26
TXN001036,CUST0292,90.58,Add-on,South,,2023-10-24
TXN001037,CUST0240,,Voice,East,Completed,2024-07-21
TXN001038,CUST0219,358.78,Roaming,Central,Completed,2024-05-17
TXN001039,CUST0155,324.77,ADD-ON,East,Completed,2023/02/13
TXN001040,CUST0250,559.61,Device,North ,Completed,11-06-2023
TXN001041,CUST0190,14.19,Voice,South,Completed,22 Aug 2024
TXN001042,CUST0295,284.71,Data,West,Completed,2023-11-08
TXN001043,CUST0075,219.01,SMS,West,Completed,2024-05-20
TXN001044,CUST0291,48.95,Roaming,Centr.,Completed,2024-07-26
TXN001045,CUST0192,479.63,Voice,North,Completed,04-19-2024
TXN001046,CUST0097,34.06,,East,Completed,2023-08-18
TXN001047,CUST0173,180.7,Roaming,North,Completed,2023-01-28
TXN001048,CUST0198,48.21,Data,North,Completed,2023-01-03
TXN001049,CUST0201,94.68,Data,Central,Completed,06-07-2023
TXN001050,CUST0189,200.5,Voice,East,Completed,2023-09-26
TXN001051,CUST0110,134.28,Voice,West,Completed,2023/11/04
TXN001052,CUST0169,93.66,ADD-ON,West,,2024-10-17
TXN001053,CUST0097,69.25,Add-on,South,Completed,2024-10-13
TXN001054,CUST0037,284.57,ROAMING,East,Completed,28 Apr 2024
TXN001055,CUST0050,33.29,Roaming,South,Refunded,2023-05-08
TXN001056,CUST0003,94.34,Roaming ,Central,Completed,2024-10-31
TXN001057,CUST0218,361.13,Data ,North,Completed,12 Nov 2024
TXN001058,CUST0157,290.47,Roaming,WEST,Pending,2023-10-22
TXN001059,CUST0284,86.86,Device,North,Failed,2024/03/03
TXN001060,CUST0270,226.02,Voice,Nrth,Completed,2023-07-03
TXN001061,CUST0097,269.88,Voice,West,Completed,2024-05-18
TXN001062,CUST0211,339.58,SMS ,west,Completed,2024-12-05
TXN001063,CUST0274,127.96,Device,East,Completed,10-22-2024
TXN001064,CUST0077,44.31,Roaming,Wst,Completed,2023-09-08
TXN001065,CUST0018,54.22,data,South ,Completed,2023-01-30
TXN001066,CUST0165,62.58,SMS,West,Completed,03 May 2023
TXN001067,CUST0061,145.14,Dat,North,Failed,2023-10-11
TXN001068,CUST0268,15.0,Data,North,Completed,2024-05-19
TXN001069,CUST0016,0.0,Add-on,East,Completed,10 Mar 2023
TXN001070,CUST0162,77.97,Add-on,North,Completed,2024-09-05
TXN001071,CUST0026,62.49,Roaming,South,Completed,2024-01-06
TXN001072,CUST0025,327.41,Roaming,East,Completed,2024-08-18
TXN001073,CUST0122,102.43,,Wst,Completed,2024-05-07
TXN001074,CUST0010,24.98,Add-on,West,Completed,2024-08-02
TXN001075,CUST0177,272.95,Device,West,Completed,2024-03-22
TXN001076,CUST0050,17.32,Devce,North,Completed,09-22-2023
TXN001077,CUST0251,,Add-on,North,,2024-10-05
TXN001078,CUST0078,233.02,Device,Central,Completed,2024-12-03
TXN001079,CUST0238,75.22,SMS,South,Completed,2024-05-02
TXN001080,CUST0035,271.26,,West,Completed,2024-12-11
TXN001081,CUST0129,118.75,Roaming,South,Completed,2023-05-03
TXN001082,CUST0267,103.35,Roaming,west,Completed,2024-01-18
TXN001083,CUST0246,16.97,Roaming,East,,2024-06-08
TXN001084,CUST0215,61.38,Device,South,Pending,2024-08-12
TXN001085,CUST0179,411.07,Device,South,Pending,2023-01-18
TXN001086,CUST0287,84.59,Add-on,North,Completed,2023-09-23
TXN001087,CUST0204,128.68,Device,Centr.,Completed,2023-06-16
TXN001088,CUST0270,123.9,Add-on,North,Completed,2024-08-18
TXN001089,CUST0267,3601.81,Roaming,South,Completed,03-01-2023
TXN001090,CUST0296,,Voice,East,Completed,2023-05-30
TXN001091,CUST0172,77.45,Addon,North,Completed,2023-11-24
TXN001092,CUST0128,202.63,Dat,Central,Pending,2024-04-17
TXN001093,CUST0261,43.58,Device,Wst,Completed,12-10-2024
TXN001094,CUST0093,44.14,Data,South,Pending,2023-05-19
TXN001095,CUST0286,11.52,Roaming,North ,Completed,2024-01-01
TXN001096,CUST0292,96.3,,North,Completed,17/06/2023
TXN001097,CUST0219,,SMS,East ,Completed,2023-02-24
TXN001098,CUST0027,17.99,Device,S.,Completed,2023/10/07
TXN001099,CUST0099,,Data,West,Completed,01-05-2024
TXN001100,CUST0177,65.68,SMS,East ,Pending,05/03/2024
TXN001101,CUST0136,207.36,Add-on,South,Completed,2024-10-13
TXN001102,CUST0188,163.51,Roaming,South,Pending,2023-12-31
TXN001103,CUST0170,90.66,Roaming,North,Pending,19/02/2023
TXN001104,CUST0002,223.49,Data,Central,Completed,2023-10-24
TXN001105,CUST0203,151.1,Roaming,South,Pending,2023-10-26
TXN001106,CUST0295,349.56,DEVICE,West ,Refunded,06-26-2024
TXN001107,CUST0215,265.58,Add-on,North,Completed,2024-10-16
TXN001108,CUST0092,53.72,SMS,Cntrl,Completed,2023-03-20
TXN001109,CUST0130,57.5,Roaming ,North,Refunded,2024-06-10
TXN001110,CUST0180,30.09,Add-on,West,Completed,2023-07-18
TXN001111,CUST0014,71.64,Roaming,East,Completed,2024-10-05
TXN001112,CUST0283,1163.93,Data,West,Pending,2023-07-07
TXN001113,CUST0222,88.07,Voice,North,Completed,07/04/2023
TXN001114,CUST0281,47.36,SMS,Central,Completed,2024-09-05
TXN001115,CUST0107,225.63,Add-on,North,Completed,2023-06-21
TXN001116,CUST0220,127.29,Voice,North,Completed,2024-07-10
TXN001117,CUST0195,34.31,Roaming,West,Completed,2023-11-27
TXN001118,CUST0238,81.87,SMS,South,Failed,2023-11-20
TXN001119,CUST0040,90.29,Roaming,South,,2024-12-02
TXN001120,CUST0032,220.26,Vce,East,Completed,2023-11-05
TXN001121,CUST0189,13.13,Device,South,Completed,2023-10-05
TXN001122,CUST0232,57.01,Voice,South,Completed,2024-12-02
TXN001123,CUST0130,119.35,Device,North,Completed,12-15-2024
TXN001124,CUST0060,56.97,Add-on,North,Failed,2024-12-05
TXN001125,CUST0202,158.5,SMS,WEST,Pending,2024-01-07
TXN001126,CUST0082,108.63,Device,North,Completed,2023/04/09
TXN001127,CUST0173,77.34,Add-on,North,Completed,2024-07-01
TXN001128,CUST0010,457.0,ADD-ON,Est,Pending,2024-08-16
TXN001129,CUST0040,160.02,Roaming,South,Failed,27/12/2023
TXN001130,CUST0142,30.88,Voice,North,Completed,2023-05-28
TXN001131,CUST0232,133.18,SMS,South,Completed,2023-01-14
TXN001132,CUST0228,237.62,add_on,NORTH,Completed,2023/05/21
TXN001133,CUST0166,194.9,Add-on,South,Pending,2024-06-14
TXN001134,CUST0235,38.33,Roaming,South,Completed,2023-10-16
TXN001135,CUST0250,548.6,Roaming,North,Completed,2024/01/17
TXN001136,CUST0042,99.35,Add-on,Wst,Completed,05-11-2024
TXN001137,CUST0085,35.98,Add-on,Central,Pending,2024-02-26
TXN001138,CUST0219,39.8,Add-on,North,Completed,2023-12-15
TXN001139,CUST0068,25.51,SMS,East,Completed,2023-06-16
TXN001140,CUST0091,254.08,Roaming,East,Completed,2023-04-15
TXN001141,CUST0251,29.52,Voice,Central,Completed,2023-08-12
TXN001142,CUST0196,,Device,South,Completed,2023-06-08
TXN001143,CUST0130,295.04,voice,Central,Pending,2024/05/30
TXN001144,CUST0098,73.38,SMS,South,Pending,2023-08-15
TXN001145,CUST0215,14.7,Add-on,Central,Pending,2023-07-12
TXN001146,CUST0177,17.99,Add-on,West ,Pending,26/07/2024
TXN001147,CUST0136,33.0,Data,West,Completed,20 Sep 2024
TXN001148,CUST0037,46.0,Add-on,North,Pending,2024-12-07
TXN001149,CUST0103,174.11,Roaming ,South,Completed,06-22-2024
TXN001150,CUST0197,35.68,Voice,South,Completed,2024-06-28
TXN001151,CUST0041,28.98,Voice,North,,2024-12-30
TXN001152,CUST0269,227.05,Voice,East,Completed,07-18-2024
TXN001153,CUST0286,176.78,Voice,East,Completed,12-20-2024
TXN001154,CUST0017,95.73,Device,South,Completed,2023-04-27
TXN001155,CUST0168,129.55,Roaming,North,Completed,2024-03-03
TXN001156,CUST0099,66.09,Data,West,Completed,2024-04-16
TXN001157,CUST0218,108.81,Roaming ,East,Pending,2023-03-20
TXN001158,CUST0189,115.99,Roaming,North,Refunded,2023-04-30
TXN001159,CUST0098,83.47,SMS,West,Completed,2023-05-15
TXN001160,CUST0294,365.58,Voice,South,Completed,2023-01-18
TXN001161,CUST0292,12.43,Voice,West,Completed,2024-05-06
TXN001162,CUST0087,238.61,Device,South,Pending,23 Dec 2023
TXN001163,CUST0177,29.92,Data,North,Completed,11-16-2023
TXN001164,CUST0144,249.59,Data,EAST,Completed,2024/12/08
TXN001165,CUST0073,153.53,SMS,Central,Completed,2024-01-07
TXN001166,CUST0235,287.99,SMS,east,Completed,2023-05-23
TXN001167,CUST0191,25.39,SMS, North,Completed,2024-03-28
TXN001168,CUST0201,132.8,Add-on,North,Pending,2024-09-03
TXN001169,CUST0124,114.3,Voice,Sth,Completed,2024-06-19
TXN001170,CUST0292,193.72,Voice,West,Completed,2023-12-17
TXN001171,CUST0127,124.63,Device,East,Completed,2023-06-26
TXN001172,CUST0094,126.72,Data,Central,Completed,2024-12-27
TXN001173,CUST0291,94.21,Data,Wst,Completed,11-08-2023
TXN001174,CUST0135,65.41,SMS,North,Completed,2023-01-30
TXN001175,CUST0190,108.74,Roaming ,Central,Completed,2023-05-02
TXN001176,CUST0145,28.92,data,Central,Completed,2023-08-16
TXN001177,CUST0291,498.62,Devce,South,Pending,2023-05-12
TXN001178,CUST0102,none,Voice,East,Completed,2024-12-11
TXN001179,CUST0235,466.95,Data,North,Refunded,2023-05-26
TXN001180,CUST0236,48.57,Device,Central,Completed,2024/12/05
TXN001181,CUST0113,327.22,Voice,East,Completed,2023-08-21
TXN001182,CUST0295,258.16,Roaming ,West,Completed,2023-11-11
TXN001183,CUST0150,179.59,SMS,South,Completed,2023-05-09
TXN001184,CUST0161,157.14,SMS,EAST,Completed,03 Aug 2023
TXN001185,CUST0165,67.09,SMS,South,Completed,2023-05-14
TXN001186,CUST0172,264.26,Data,East,Completed,2023-03-22
TXN001187,CUST0089,,Device,West,Completed,2024-03-11
TXN001188,CUST0240,21.03,SMS,North,Completed,2024-12-08
TXN001189,CUST0134,66.28,Voice,East,Completed,2023-04-25
TXN001190,CUST0121,420.69,add_on,North,Completed,2023-03-21
TXN001191,CUST0149,295.25,Device,Central,Completed,2023-01-20
TXN001192,CUST0263,611.82,Devce,Central,,2024-05-10
TXN001193,CUST0173,,Add-on,West,Completed,03-17-2024
TXN001194,CUST0027,52.66,Data,West,Completed,02-13-2023
TXN001195,CUST0260,,ADD-ON,Cntrl,Completed,2023-07-21
TXN001196,CUST0203,41.04,Data,Sth,Pending,2023-04-21
TXN001197,CUST0082,13.0,Roaming,Cntrl,Refunded,2023-02-03
TXN001198,CUST0013,84.31,Roaming,central,Completed,2024-11-06
TXN001199,CUST0096,41.87,Data,North,Completed,09 Jun 2024
TXN001200,CUST0137,89.57,,South,Completed,08-30-2024
TXN000044,CUST0107,585.24,Device,West,Completed,2024-11-17
TXN000969,CUST0207,804.19,VOICE,Est,Completed,2023-03-27
TXN000961,CUST0270,39.82,Data,East,Completed,2024-10-18
TXN000560,CUST0215,87.6,Dat,West,Completed,2024-09-25
TXN000280,CUST0110,24.81,,WEST,Completed,2024-11-03
TXN001176,CUST0145,28.92,data,Central,Completed,2023-08-16
TXN000653,CUST0006,34.02,Voice,East,Refunded,2023-06-25
TXN000633,CUST0270,195.17,Roaming,South,Completed,2024-01-18
TXN000561,CUST0200,22.12,SMS,South,Failed,2024-01-06
TXN000588,CUST0041,245.33,Voice,North,Pending,2023-12-09
